id,text,label,sentiment
4337,happiest girl in the world.  best weekend ever and I can`t wait for next weekend either!!!  so grateful for all my blessings!,2,positive
4507," trivia? Working, no computer!",1,neutral
21311,is lonely in need of company,0,negative
451,"Well, Sacramento, I hope you appreciate Rivkah Sass & treat her well. I`ll be sitting here in Omaha, pouting",2,positive
162,Night of the cookers with my dad,1,neutral
23989, You can save it for next time!!   ? http://blip.fm/~5z2sv,1,neutral
18912, Shiraz event was in an `anti-bahai` center.not in a mosque or in election campaign.Sadly children wr involved in zahedan,0,negative
1282,Everything is premium. lots of useful things are premium and you actually have to buy them. everything except that is good.,1,neutral
7988,Worried about friend,0,negative
16470,Sorting out Twitter issues....very frustrated that you can`t talk to someone and they respond slowly to issues - capacity the challenges,0,negative
26569,Drinking coffee....MMMMM.....coffee,1,neutral
3330," Wolfram`s got a Chinese Room problem: If Chinese (or Bangalorean) hackers can run it without knowing English, why should it?",1,neutral
7371,I hate sitting at the doctors office! They told me she is running an hour behind! AWESOME,1,neutral
24829,Doing make up for the school musical this week aaah,1,neutral
3314,Day is going well so far. Meeting until 4 though.,2,positive
3760,just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait,0,negative
25923,would rather be with the bride doing last minute wedding stuff instead of being stuck behind a desk until 5.  Someday...,0,negative
7256,At the features are premium 😐,0,negative
103,FML not having a car is prohibiting finding a job,0,negative
1501,"That seized bolt, ya it`s still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?",0,negative
26793," i think it was more the tigers crumbling. so not surprising at all, really ... lol ...",1,neutral
2803,thinking about recent job opportunities and hoping to get one! and gettng ready for church,2,positive
2393,_J think so.. although think i am being ignored! not a good day,0,negative
8000,"I love this app! It's a perfect replacement for my paper calendar. I love that I can have my schedule, meal plan, tasks to do and more all at the tip of my fingers wherever I am. I'm excited for all the plans they have to add even more awesome features!",2,positive
13850," Yeah, I`m getting ready to go get pizza. Then nothing to do  Maybe _2gnt will want to play Xbox.",1,neutral
26713,'how do you like them apples' is from the movie Rio Bravo. Good Will Hunting make a lot more sense now.,1,neutral
1508,"Thanks , great app Please add Persian language",2,positive
22003," Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.",2,positive
971,Glad to see it`s a typical Bank Holiday weather wise - I was going to do so much today - yeah right!,2,positive
2939,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite,2,positive
1134,puts basic functionality such as setting notfications behind a paywall you have to pay monthly or yearly.,0,negative
1908, My club card and picture and I just cured world hunger! And made of gold! This thing is awesome! Too bad you don`t have yours.,1,neutral
14633, i hope its earlier. september is along time offf,2,positive
4814,  I will. tell him I said happy birthday tomorrow too. is you talking about raymond?,2,positive
5082,i have become my mothers slave.,0,negative
5526,HabitNow is a great app. Well thought out and the colours are good! No dark mode in free version but I don't see that as a reason to give less than 5 stars. Has helped me to organise aspects of my life.,2,positive
20041,I got me a little too much sun today,0,negative
14271,Headed to see friends new baby. Gave up trip to the lake cause of dance class. Such a good mama.,2,positive
4782,Havin a bad weed first wisdom teeth then ran out of weed now I might be getting sick . . . if only i had more weed,0,negative
713,i wear a lot of white  http://tinyurl.com/dlbltg,0,negative
2067, I would if I wasn`t working today.,1,neutral
12193, i hope everything works out for you at school  keep me updated and have a good day!,2,positive
26116,Off to school. Who knows what to expect? Bring on life and all of it`s suprises!,1,neutral
24399,its friday & every1 has plans but me..my mom is laser tagging w/ friends(haha)My brother is out..my sister and dad r working me-bf=alone,1,neutral
8356,Annnnnnddd another one bites the dust,1,neutral
12475, i foot think it will let you since it.s international  but we have twitter haha,1,neutral
13343,Is at work  ohwell need money so : D,1,neutral
11383, *hugs*  still feeling poorly are you,0,negative
23985,never answer me back,0,negative
13558,boo for all the season finales..,0,negative
5880,Was forced to switch to this from wunderlist. The only thing better about it is dark mode that extends to widgets. Everything else sucks. I now don't even get about 30% of my reminders anymore and have to constantly reset things. Microsoft is one of the richest companies on Earth and this is the best they can do?,0,negative
6377,"Such a great app for reminders etc. All the functionality and features I would like to have seen in the now redundant Cortana for Android are in this app. Nice UI, great features and a pleasure to use. Would like to see integration with calender and a feature to add travel such as flights etc but in the meantime still an excellent app.",2,positive
23261,computer.. please stop being so loud so i can do my work,0,negative
10860, Be my guest !,1,neutral
3051,Getting to play golf with our kickin` Leadership Team...I have a feeling they r gonna kick me on the golf course,0,negative
25959,On my way to LA. Running a little bit late,0,negative
404,happy mommah`s day to your moms  http://plurk.com/p/stqya,2,positive
3674, i misss youhhhhhhh ci! Tell dem japenese ppl to give yu a computer or sumthinnn. Ya twit fam misssesss supa c!,0,negative
9668,Suddenly need a subscription?  After I had paid for a full version?  And some of my calendars no longer work with the app??  Not impressed.,0,negative
26559,Cavs do it again!!  Oh yea!,1,neutral
4785,I downloaded a bunch of habit-tracking apps to test them out before New Year's. Habitbull seemed the most intuitive and straightforward. I really like the design (shows the streak on the calendar) and the fact that it nudges you if you don't check in during the day. There's even a community function where you can share the struggle with others doing the same thing. Great app.,2,positive
6828,why does zero have to have thomas in it?,1,neutral
12979,It`s a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...,0,negative
16464," Good morning nyc! If I weren`t broke, I would have landed there yesterday afternoon.",1,neutral
16761,"just put the brats to bed, now im chillin with noodle",2,positive
1399,"facebook quizzes are one cure of boredom haha, my teeth/mouth hurts",2,positive
9943,"Great App, but would be good if you could edit tasks after you've written them.  Also would be good if it could have, a daily 'things to do list'on.calendar ,which could be ticked off alongside projects /tasks.",2,positive
10856,"Zelda Fans!!! pand_i - Zelda: The minnish cap, and a want for more music taste: Zelda = epic  I&#.. http://tinyurl.com/d7jvop",1,neutral
15792," I`ve totally been MIA, i know  bad me",0,negative
3270,Chatting with matt from mercy mercedes lol.,1,neutral
15914,"Last one month due to summer, strawberry is not availble in the Chennai markets!",0,negative
899, Playing with lighters fire matches and grass,1,neutral
7445,Stupid decision to remove timer.,1,neutral
7470,"i`m thinking that tonight`s plans are not gonna happen. sigh...sadface. i shouldn`t be surprised, but i am.",0,negative
26145,  can you follow me so I can DM you?,1,neutral
26332," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",0,negative
